URL,URL_length,privacy_policy,contact_information,feedback_score,load_time,broken_links,new_tech,time_elapsed,content_similarity,update_size,update_frequency,number_of_changes,certificate_authority,SSL_encrption_strength,self_signed_certificate,digital_signature_validity,san_matches_domain,trusted_seal,certification_bey_validity,certification_not_expired,certification_revocation_status,label
http://pastehtml.com/view/bc1jvqoxz.html,40,0,0,2,1.4,3,0,3,0.23,yes,7,271,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/bbrk9qsgj.html,40,0,0,0,0.39,4,0,4,0.34,yes,6,164,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.lluisgratacos.es/wp-content/gpdf/,45,0,0,1,0,7,0,6,0.5,yes,6,111,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://myvilla.com.ua/images/aol/index.htm,42,0,0,3,1.1,8,0,5,0.52,yes,5,254,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.political-voice.co.uk/script.php,44,0,0,3,2.45,7,0,6,0.21,yes,4,165,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/baaseeyi1.html,40,0,0,2,1.4,9,0,5,0.42,yes,8,187,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://ok.ssgo.asia/login/en/login.html,38,0,0,1,1.17,6,0,5,0.24,yes,7,224,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.docmate.org/eroi/fox/dropbox/,41,0,0,3,0,9,0,2,0.21,yes,6,135,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://manual.shoppa.com/wp-content/eba1y/,44,0,0,1,0,7,0,1,0.1,yes,5,624,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/awcolsnvm.html,41,0,0,1,1.6,8,0,3,0.32,yes,4,135,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://cactus.ge/wp-admin/user/wellsfargo.com/,46,0,0,3,0.39,8,0,4,0.24,yes,4,845,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/bcl71tvp7.html,41,0,0,2,2.45,7,0,5,0.14,yes,4,135,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/bg3gxzxmn.html,41,0,0,4,1.4,7,0,6,0.11,yes,6,247,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/bek4vqxq0.html,41,0,0,1,2,9,0,6,0.51,yes,7,298,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://fun-dive.com/gps/?check=1i60305580.html,46,0,0,3,1.17,6,0,2,0.54,yes,9,132,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/bdhbn0n9q.html,40,0,0,0,1.4,8,0,4,0.52,yes,4,111,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/bgj99b6tb.html,39,0,0,5,2,9,0,1,0.32,yes,5,179,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://en.ppok.asia/login/en/login.html,39,0,0,8,1,7,0,3,0.24,yes,7,268,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/b470bwevj.html,40,0,0,3,2.99,9,0,1,0.42,yes,6,156,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/bbhiu9c4a.html,40,0,0,1,3,9,0,5,0.33,yes,8,147,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://remax.com.bar-le-chatelier.com/login/,44,0,0,6,1,9,0,5,0.14,yes,5,195,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://rs.aagp.asia/m=weblogin/index.htm,40,0,0,2,1.4,8,0,6,0.43,yes,5,357,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.bijouterie-artisanale.fr/.m.https/,45,0,0,3,0.39,7,0,2,0.34,yes,5,258,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.dcifglobal.com/media/system/8.htm,44,0,0,0,1.6,9,0,2,0.25,yes,6,654,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/bg37q4upp.html,40,0,0,6,1.1,8,0,1,0.13,yes,7,852,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://en.zzok.asia/login/en/login.html,39,0,0,4,3,6,0,4,0.41,yes,4,357,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://esmokeing.blogspot.com/2012/01/7y.html,45,0,0,0,1.4,7,0,3,0.22,yes,4,222,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://anupamnavsari.com/Remax/Secure Login.html,48,0,0,1,2,9,0,5,0.25,yes,5,444,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.bintangadjinegara.com/wp-content/june23/,51,0,0,2,5,6,0,2,0.26,yes,8,598,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.clinicadasempresas.com/images/xox/olola/,51,0,0,1,1.17,7,0,2,0.28,yes,9,756,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/bfn6k81u8.html,40,0,0,1,3.7,6,0,4,0.6,yes,5,345,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/bew1fbald.html,40,0,0,2,1.4,6,0,2,0.42,yes,6,189,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/bebvxsrpq.html,40,0,0,4,1,2,0,6,0.5,yes,8,135,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://segmentweb.googlepages.com/aboutmail,43,0,0,1,2.45,5,0,5,0.2,yes,4,167,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/c16kvvj0z.html,40,0,0,2,1,3,0,3,0.23,yes,7,271,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://habbo-igual.blogspot.com/#login-habblet,46,0,0,5,1.4,4,0,4,0.34,yes,6,164,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/bhbvppcen.html,40,0,0,5,2,7,0,6,0.5,yes,6,111,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/bhz7yad5t.html,40,0,0,1,1.4,8,0,5,0.52,yes,5,254,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://livechatwithgirls.blogspot.com/,38,0,0,2,1,7,0,6,0.21,yes,4,165,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.monsterfest.dk/info-updatee/home/,44,0,0,2,1.6,9,0,5,0.42,yes,8,187,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pokerface.ucoz.co.uk/question.html,41,0,0,2,2.99,6,0,5,0.24,yes,7,224,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.naylorantiques.com/htwtSL-GeZ-klr.--valhCPT,54,0,0,2,1.1,9,0,2,0.21,yes,6,135,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://dateport.com/chat/fonts/res/a0l/login.htm,48,0,0,5,0.39,7,0,1,0.1,yes,5,624,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/bg0g0dv36.html,40,0,0,4,1.17,8,0,3,0.32,yes,4,135,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pltt21-db51rn3jh1.bilimelektrik.com/cartasi/,51,0,0,3,2,8,0,4,0.24,yes,4,845,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.casinoelcaribe.com/net/management/,45,0,0,1,4,7,0,5,0.14,yes,4,135,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://linjinming.hk03.world-dns.com/login.asp,46,0,0,4,1.6,7,0,6,0.11,yes,6,247,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.newsdeshbangla.com/files/uploads/,44,0,0,1,0,9,0,6,0.51,yes,7,298,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://blog.nabatakoutdoors.com/weq/go.php,42,0,0,0,1.1,6,0,2,0.54,yes,9,132,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.gracia.vn.ua/wp-includes/doc/,40,0,0,1,2,8,0,4,0.52,yes,4,111,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/bbl23lz1q.html,40,0,0,2,1.4,9,0,1,0.32,yes,5,179,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.nzbinvest.rs/templates/ja_purity/remax/,50,0,0,0,0.39,7,0,3,0.24,yes,7,268,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://idealiafarm.com/wp-includes/js/pnc/pnc/,46,0,0,1,0,9,0,1,0.42,yes,6,156,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/be824aznt.html,40,0,0,3,1.1,9,0,5,0.33,yes,8,147,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.gstszx.cn/data/redirect.html,39,0,0,3,2.45,9,0,5,0.14,yes,5,195,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/beka31uom.html,40,0,0,2,1.4,8,0,6,0.43,yes,5,357,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.rfshielding.org/dpdppccbbxxdropb/,44,0,0,1,1.17,7,0,2,0.34,yes,5,258,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://bestlovingjerseys.com/batatura/,38,0,0,3,0,9,0,2,0.25,yes,6,654,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://rs.llweb.asia/m=weblogin/index.htm,41,0,0,1,0,8,0,1,0.13,yes,7,852,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.findoutsingles.blogspot.com/,39,0,0,1,1.6,6,0,4,0.41,yes,4,357,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://rs-rapidshare.galeon.com/premium.htm,43,0,0,3,0.39,7,0,3,0.22,yes,4,222,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://fb.com.accounts.login.userid.470136.fbsbk.com/,53,0,0,2,2.45,9,0,5,0.25,yes,5,444,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.nelsonmarinel.com/yeye/done.php,42,0,0,4,1.4,6,0,2,0.26,yes,8,598,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.restaurantejoaodebarro.com.br/SCRIPT/DOC/,52,0,0,1,2,7,0,2,0.28,yes,9,756,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://ib-ebenezer.cl/index.html/nfim.html,42,0,0,3,1.17,6,0,4,0.6,yes,5,345,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/beeg60pvq.html,40,0,0,0,1.4,6,0,2,0.42,yes,6,189,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.allprodad.com/ll0ys/f1re/primary.php,47,0,0,5,2,2,0,6,0.5,yes,8,135,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://digilander.libero.it/jaceboot/,37,0,0,8,1,5,0,5,0.2,yes,4,167,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://paccx.w.interia.pl/?subtopic=signup,42,0,0,3,2.99,3,0,3,0.23,yes,7,271,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://wow.eeus.asia/login/en/index.htm,39,0,0,1,3,4,0,4,0.34,yes,6,164,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://locations-chalet-pyrenees.fr/paypal/login.php,52,0,0,6,1,7,0,6,0.5,yes,6,111,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://springhillonline.com/images2/www.cpanel.net/,51,0,0,2,1.4,8,0,5,0.52,yes,5,254,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.ratuetnik.com/wp-content/images/db/box/,50,0,0,3,0.39,7,0,6,0.21,yes,4,165,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/bi5qln2e3.html,40,0,0,0,1.6,9,0,5,0.42,yes,8,187,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://ok.vvweb.asia/login/en/login.html,40,0,0,6,1.1,6,0,5,0.24,yes,7,224,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.subo.asia/cache/box/dropbox/,39,0,0,4,3,9,0,2,0.21,yes,6,135,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://us.battle.net.ok.ddweb.asia/login/en/index.htm,53,0,0,0,1.4,7,0,1,0.1,yes,5,624,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/bfwct4svl.html,40,0,0,1,2,8,0,3,0.32,yes,4,135,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/bfra7nvzi.html,40,0,0,2,5,8,0,4,0.24,yes,4,845,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.yomusic.cn/wp-includes/pomo/ita.htm,46,0,0,1,1.17,7,0,5,0.14,yes,4,135,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.ksp.com.my/DrOpb/dropbox/dpbx/,41,0,0,1,3.7,7,0,6,0.11,yes,6,247,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/bnsaxmlq6.html,40,0,0,2,1.4,9,0,6,0.51,yes,7,298,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/bfo0txouf.html,40,0,0,4,1,6,0,2,0.54,yes,9,132,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://freeshadigift.com/mun3/index.html,40,0,0,1,2.45,8,0,4,0.52,yes,4,111,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/ba84avisb.html,40,0,0,2,1,9,0,1,0.32,yes,5,179,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.manutencaodeblindagem.com.br/db/dbj/,47,0,0,5,1.4,7,0,3,0.24,yes,7,268,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/b5bh6y9zn.html,40,0,0,5,2,9,0,1,0.42,yes,6,156,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://dukmak.cl/images/a/AoL/aollogin.psp.htm,46,0,0,1,1.4,9,0,5,0.33,yes,8,147,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://directorking.home.comcast.net/,37,0,0,2,1,9,0,5,0.14,yes,5,195,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://update-your-info.pariztravel.com/paypal/cmd/,51,0,0,2,1.6,8,0,6,0.43,yes,5,357,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.gurmsan.org/bbs/icon/sds/Login.php,45,0,0,2,2.99,7,0,2,0.34,yes,5,258,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.exellce-me.co.za/free/us.match.com-login.php,55,0,0,2,1.1,9,0,2,0.25,yes,6,654,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/bfux33u54.html,40,0,0,5,0.39,8,0,1,0.13,yes,7,852,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://propertmartltd.com/paypa/update/security/profile/,56,0,0,4,1.17,6,0,4,0.41,yes,4,357,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://prestomwill.cl/Housing/Secure%20Login.html,49,0,0,3,2,7,0,3,0.22,yes,4,222,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.myanmaramericanvision.com/gdocs/index1.html,54,0,0,1,4,9,0,5,0.25,yes,5,444,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.ppc-advertising.com/dropbox/,39,0,0,4,1.6,6,0,2,0.26,yes,8,598,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/botfcsz9s.html,40,0,0,1,0,7,0,2,0.28,yes,9,756,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.admnyagan.ru/user_12738917389218931.php,50,0,0,0,1.1,6,0,4,0.6,yes,5,345,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.naylorantiques.com/mail/GPC16FGT/,44,0,0,1,2,6,0,2,0.42,yes,6,189,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.farma-chim10.ro/plugins/pentagon/,44,0,0,2,1.4,2,0,6,0.5,yes,8,135,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://autopolki.pl/templates/atomic/,37,0,0,0,0.39,5,0,5,0.2,yes,4,167,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.funyfa.rozblog.com/page/yahoo,40,0,0,1,0,3,0,3,0.23,no,7,271,no,128-bit,no,invalid,no,no,no,no,revoked,1
http://www.kolarzowski.pl/sklep/wp-content/languages/,53,0,0,3,1.1,4,0,4,0.34,yes,6,164,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.hetnieuwstetestament.com/col/bd/,43,0,0,3,2.45,7,0,6,0.5,yes,6,111,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.gateway5.com/images/online.php,41,0,0,2,1.4,8,0,5,0.52,yes,5,254,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.sfonebd.com/wp-content/header/paypal.com,51,0,0,1,1.17,7,0,6,0.21,yes,4,165,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://skvs.stedu.net/images/index.htm,38,0,0,3,0,9,0,5,0.42,yes,8,187,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://www.dresanala.com/lag/drpbxx/drpbxx/,43,0,0,1,0,6,0,5,0.24,yes,7,224,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://quiereshabbocreditos.mejorforo.net/,42,0,0,1,1.6,9,0,2,0.21,yes,6,135,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://fb.com.accounts.login.userid.386219.fbsbk.com/,53,0,0,3,0.39,7,0,1,0.1,yes,5,624,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/b5vk7vgnk.html,40,0,0,2,2.45,8,0,3,0.32,yes,4,135,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://202.150.216.211/~admin/popbox/www/,41,0,0,4,1.4,8,0,4,0.24,yes,4,845,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://gbipengayoman.com/html/dto.php,37,0,0,1,2,7,0,5,0.14,yes,4,135,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://martin.bertolino.home.comcast.net/,41,0,0,3,1.17,7,0,6,0.11,yes,6,247,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/b9xb7e236.html,40,0,0,0,1.4,9,0,6,0.51,yes,7,298,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://droppboxx.janetecosta.com.br/db/box/,43,0,0,5,2,6,0,2,0.54,yes,9,132,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://cdhshop.org/0701310237/241250503/,40,0,0,8,1,8,0,4,0.52,yes,4,111,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/bg4osibk0.html,40,0,0,3,2.99,9,0,1,0.32,yes,5,179,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://alielacompany.eu/wp-includes/Text/,41,0,0,1,3,7,0,3,0.24,yes,7,268,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://pastehtml.com/view/be4i12m95.html,40,0,0,6,1,9,0,1,0.42,yes,6,156,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://apple.map-iphone.com,27,0,0,2,1.4,9,0,5,0.33,yes,8,147,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://ecathleticpark.com,25,0,0,3,0.39,9,0,5,0.14,yes,5,195,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://aldusaccountants.com,27,0,0,0,1.6,8,0,6,0.43,yes,5,357,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://hsbc.personal-gb.org,27,0,0,6,1.1,7,0,2,0.34,yes,5,258,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://faceboolk.totalh.net,27,0,0,4,3,9,0,2,0.25,yes,6,654,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://kutengokmass.ml,22,0,0,0,1.4,8,0,1,0.13,yes,7,852,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://4wheelinfo.com,21,0,0,1,2,6,0,4,0.41,yes,4,357,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://powerkeepers.net,23,0,0,2,5,7,0,3,0.22,yes,4,222,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://servicvk.beget.tech,26,0,0,1,1.17,9,0,5,0.25,yes,5,444,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://ahmedalkhalifah.sa,25,0,0,1,3.7,6,0,2,0.26,yes,8,598,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://tersereah-kamu.rumahweb.org,34,0,0,2,1.4,7,0,2,0.28,yes,9,756,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://arxmedicinadotrabalho.com.br,35,0,0,4,1,6,0,4,0.6,yes,5,345,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://hhtluyahll.com/New%20directory/yahoo/,44,0,0,1,2.45,6,0,2,0.42,yes,6,189,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://fb.com.accounts.login.userid.238296.fbsbk.com/,53,0,0,2,1,2,0,6,0.5,yes,8,135,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://rajhomes.co.za,21,0,0,5,1.4,5,0,5,0.2,yes,4,167,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://livinguz.info,20,0,0,5,2,3,0,3,0.23,yes,7,271,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://ourhansenfamily.com,26,0,0,1,1.4,4,0,4,0.34,yes,6,164,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://mejsocialcare.co.uk,26,0,0,2,1,7,0,6,0.5,yes,6,111,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://halkbank-kgf.com,23,0,0,2,1.6,8,0,5,0.52,yes,5,254,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://wzrqm.saqibsiddiqui.com,30,0,0,2,2.99,7,0,6,0.21,yes,4,165,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://rbc-1royalbank.com,25,0,0,2,1.1,9,0,5,0.42,yes,8,187,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://checkpointsteep.000webhostapp.com,40,0,0,5,0.39,6,0,5,0.24,yes,7,224,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://tytanworks.com,21,0,0,4,1.17,9,0,2,0.21,yes,6,135,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://castlemedicolegal.com,28,0,0,3,2,7,0,1,0.1,yes,5,624,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://chrissalamone.com,24,0,0,1,4,8,0,3,0.32,yes,4,135,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
http://vivastreetaccount.eu,27,0,0,2,2.3,8,0,4,0.24,yes,4,845,no,128-bit,yes,invalid,no,no,yes,no,revoked,1
